thick,t_mm,width,test,W_Y,M,SAC,n,alpha,onset,frame,eps1,eps2
B,1.5,W12,002,20.0,0.7,0.0005,10,0.1,False,,,
B,1.5,W12,002,20.0,0.7,0.0005,10,0.2,False,,,
B,1.5,W12,002,20.0,0.7,0.001,6,0.1,False,,,
B,1.5,W12,002,20.0,0.7,0.001,6,0.2,False,,,
B,1.5,W12,002,20.0,0.7,0.001,8,0.1,False,,,
B,1.5,W12,002,20.0,0.7,0.001,8,0.2,False,,,
B,1.5,W12,002,20.0,0.7,0.001,10,0.1,False,,,
B,1.5,W12,002,20.0,0.7,0.001,10,0.2,False,,,
B,1.5,W12,002,20.0,0.75,0.0005,6,0.1,True,462,0.2754958695486972,0.04432371268539052
B,1.5,W12,002,20.0,0.75,0.0005,6,0.2,True,463,0.2838164960083209,0.04416917764434689
B,1.5,W12,002,20.0,0.75,0.0005,8,0.1,False,,,
B,1.5,W12,002,20.0,0.75,0.0005,8,0.2,False,,,
B,1.5,W12,002,20.0,0.75,0.0005,10,0.1,False,,,
B,1.5,W12,002,20.0,0.75,0.0005,10,0.2,False,,,
B,1.5,W12,002,20.0,0.75,0.001,6,0.1,False,,,
B,1.5,W12,002,20.0,0.75,0.001,6,0.2,False,,,
B,1.5,W12,002,20.0,0.75,0.001,8,0.1,False,,,
B,1.5,W12,002,20.0,0.75,0.001,8,0.2,False,,,
B,1.5,W12,002,20.0,0.75,0.001,10,0.1,False,,,
B,1.5,W12,002,20.0,0.75,0.001,10,0.2,False,,,
B,1.5,W12,002,20.0,0.8,0.0005,6,0.1,True,462,0.2754958695486972,0.04432371268539052
B,1.5,W12,002,20.0,0.8,0.0005,6,0.2,True,463,0.2838164960083209,0.04416917764434689
B,1.5,W12,002,20.0,0.8,0.0005,8,0.1,False,,,
B,1.5,W12,002,20.0,0.8,0.0005,8,0.2,False,,,
B,1.5,W12,002,20.0,0.8,0.0005,10,0.1,False,,,
B,1.5,W12,002,20.0,0.8,0.0005,10,0.2,False,,,
B,1.5,W12,002,20.0,0.8,0.001,6,0.1,False,,,
B,1.5,W12,002,20.0,0.8,0.001,6,0.2,False,,,
B,1.5,W12,002,20.0,0.8,0.001,8,0.1,False,,,
B,1.5,W12,002,20.0,0.8,0.001,8,0.2,False,,,
B,1.5,W12,002,20.0,0.8,0.001,10,0.1,False,,,
B,1.5,W12,002,20.0,0.8,0.001,10,0.2,False,,,
B,1.5,W12,002,25.0,0.7,0.0005,6,0.1,True,463,0.2838164960083209,0.04416917764434689
B,1.5,W12,002,25.0,0.7,0.0005,6,0.2,False,,,
B,1.5,W12,002,25.0,0.7,0.0005,8,0.1,False,,,
B,1.5,W12,002,25.0,0.7,0.0005,8,0.2,False,,,
B,1.5,W12,002,25.0,0.7,0.0005,10,0.1,False,,,
B,1.5,W12,002,25.0,0.7,0.0005,10,0.2,False,,,
B,1.5,W12,002,25.0,0.7,0.001,6,0.1,False,,,
B,1.5,W12,002,25.0,0.7,0.001,6,0.2,False,,,
B,1.5,W12,002,25.0,0.7,0.001,8,0.1,False,,,
B,1.5,W12,002,25.0,0.7,0.001,8,0.2,False,,,
B,1.5,W12,002,25.0,0.7,0.001,10,0.1,False,,,
B,1.5,W12,002,25.0,0.7,0.001,10,0.2,False,,,
B,1.5,W12,002,25.0,0.75,0.0005,6,0.1,False,,,
B,1.5,W12,002,25.0,0.75,0.0005,6,0.2,False,,,
B,1.5,W12,002,25.0,0.75,0.0005,8,0.1,False,,,
B,1.5,W12,002,25.0,0.75,0.0005,8,0.2,False,,,
B,1.5,W12,002,25.0,0.75,0.0005,10,0.1,False,,,
B,1.5,W12,002,25.0,0.75,0.0005,10,0.2,False,,,
B,1.5,W12,002,25.0,0.75,0.001,6,0.1,False,,,
B,1.5,W12,002,25.0,0.75,0.001,6,0.2,False,,,
B,1.5,W12,002,25.0,0.75,0.001,8,0.1,False,,,
B,1.5,W12,002,25.0,0.75,0.001,8,0.2,False,,,
B,1.5,W12,002,25.0,0.75,0.001,10,0.1,False,,,
B,1.5,W12,002,25.0,0.75,0.001,10,0.2,False,,,
B,1.5,W12,002,25.0,0.8,0.0005,6,0.1,False,,,
B,1.5,W12,002,25.0,0.8,0.0005,6,0.2,False,,,
B,1.5,W12,002,25.0,0.8,0.0005,8,0.1,False,,,
B,1.5,W12,002,25.0,0.8,0.0005,8,0.2,False,,,
B,1.5,W12,002,25.0,0.8,0.0005,10,0.1,False,,,
B,1.5,W12,002,25.0,0.8,0.0005,10,0.2,False,,,
B,1.5,W12,002,25.0,0.8,0.001,6,0.1,False,,,
B,1.5,W12,002,25.0,0.8,0.001,6,0.2,False,,,
B,1.5,W12,002,25.0,0.8,0.001,8,0.1,False,,,
B,1.5,W12,002,25.0,0.8,0.001,8,0.2,False,,,
B,1.5,W12,002,25.0,0.8,0.001,10,0.1,False,,,
B,1.5,W12,002,25.0,0.8,0.001,10,0.2,False,,,
B,1.5,W20,001,15.0,0.7,0.0005,6,0.1,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,15.0,0.7,0.0005,6,0.2,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,15.0,0.7,0.0005,8,0.1,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,15.0,0.7,0.0005,8,0.2,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,15.0,0.7,0.0005,10,0.1,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,15.0,0.7,0.0005,10,0.2,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,15.0,0.7,0.001,6,0.1,False,,,
B,1.5,W20,001,15.0,0.7,0.001,6,0.2,False,,,
B,1.5,W20,001,15.0,0.7,0.001,8,0.1,False,,,
B,1.5,W20,001,15.0,0.7,0.001,8,0.2,False,,,
B,1.5,W20,001,15.0,0.7,0.001,10,0.1,False,,,
B,1.5,W20,001,15.0,0.7,0.001,10,0.2,False,,,
B,1.5,W20,001,15.0,0.75,0.0005,6,0.1,False,,,
B,1.5,W20,001,15.0,0.75,0.0005,6,0.2,False,,,
B,1.5,W20,001,15.0,0.75,0.0005,8,0.1,False,,,
B,1.5,W20,001,15.0,0.75,0.0005,8,0.2,False,,,
B,1.5,W20,001,15.0,0.75,0.0005,10,0.1,False,,,
B,1.5,W20,001,15.0,0.75,0.0005,10,0.2,False,,,
B,1.5,W20,001,15.0,0.75,0.001,6,0.1,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,15.0,0.75,0.001,6,0.2,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,15.0,0.75,0.001,8,0.1,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,15.0,0.75,0.001,8,0.2,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,15.0,0.75,0.001,10,0.1,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,15.0,0.75,0.001,10,0.2,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,15.0,0.8,0.0005,6,0.1,True,487,0.29991023124832855,0.27038557474550445
B,1.5,W20,001,15.0,0.8,0.0005,6,0.2,True,487,0.29991023124832855,0.27038557474550445
B,1.5,W20,001,15.0,0.8,0.0005,8,0.1,True,588,0.4423029814895831,0.352893214476736
B,1.5,W20,001,15.0,0.8,0.0005,8,0.2,True,588,0.4423029814895831,0.352893214476736
B,1.5,W20,001,15.0,0.8,0.0005,10,0.1,True,588,0.4423029814895831,0.352893214476736
B,1.5,W20,001,15.0,0.8,0.0005,10,0.2,True,588,0.4423029814895831,0.352893214476736
B,1.5,W20,001,15.0,0.8,0.001,6,0.1,True,537,0.3811578852565665,0.3264480029281817
B,1.5,W20,001,15.0,0.8,0.001,6,0.2,True,547,0.39091117327150543,0.3316967020693578
B,1.5,W20,001,15.0,0.8,0.001,8,0.1,True,537,0.3811578852565665,0.3264480029281817
B,1.5,W20,001,15.0,0.8,0.001,8,0.2,True,547,0.39091117327150543,0.3316967020693578
B,1.5,W20,001,15.0,0.8,0.001,10,0.1,True,537,0.3811578852565665,0.3264480029281817
B,1.5,W20,001,15.0,0.8,0.001,10,0.2,True,547,0.39091117327150543,0.3316967020693578
B,1.5,W20,001,20.0,0.7,0.0005,6,0.1,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,20.0,0.7,0.0005,6,0.2,True,497,0.3252598819764037,0.28987037390470505
B,1.5,W20,001,20.0,0.7,0.0005,8,0.1,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,20.0,0.7,0.0005,8,0.2,True,497,0.3252598819764037,0.28987037390470505
B,1.5,W20,001,20.0,0.7,0.0005,10,0.1,True,492,0.3121115435895167,0.2799265890529281
B,1.5,W20,001,20.0,0.7,0.0005,10,0.2,True,497,0.3252598819764037,0.28987037390470505
B,1.5,W20,001,20.0,0.7,0.001,6,0.1,True,587,0.44068687644444016,0.3524007573723793
B,1.5,W20,001,20.0,0.7,0.001,6,0.2,True,589,0.44398906709332214,0.353373346752242
B,1.5,W20,001,20.0,0.7,0.001,8,0.1,True,587,0.44068687644444016,0.3524007573723793
B,1.5,W20,001,20.0,0.7,0.001,8,0.2,True,589,0.44398906709332214,0.353373346752242
B,1.5,W20,001,20.0,0.7,0.001,10,0.1,True,587,0.44068687644444016,0.3524007573723793
B,1.5,W20,001,20.0,0.7,0.001,10,0.2,True,589,0.44398906709332214,0.353373346752242
B,1.5,W20,001,20.0,0.75,0.0005,6,0.1,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.75,0.0005,6,0.2,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.75,0.0005,8,0.1,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.75,0.0005,8,0.2,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.75,0.0005,10,0.1,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.75,0.0005,10,0.2,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.75,0.001,6,0.1,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,20.0,0.75,0.001,6,0.2,True,507,0.3544364450009246,0.3103546676667113
B,1.5,W20,001,20.0,0.75,0.001,8,0.1,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,20.0,0.75,0.001,8,0.2,True,507,0.3544364450009246,0.3103546676667113
B,1.5,W20,001,20.0,0.75,0.001,10,0.1,True,477,0.27720643344678375,0.25199447023241145
B,1.5,W20,001,20.0,0.75,0.001,10,0.2,True,507,0.3544364450009246,0.3103546676667113
B,1.5,W20,001,20.0,0.8,0.0005,6,0.1,True,487,0.29991023124832855,0.27038557474550445
B,1.5,W20,001,20.0,0.8,0.0005,6,0.2,True,487,0.29991023124832855,0.27038557474550445
B,1.5,W20,001,20.0,0.8,0.0005,8,0.1,True,487,0.29991023124832855,0.27038557474550445
B,1.5,W20,001,20.0,0.8,0.0005,8,0.2,True,487,0.29991023124832855,0.27038557474550445
B,1.5,W20,001,20.0,0.8,0.0005,10,0.1,False,,,
B,1.5,W20,001,20.0,0.8,0.0005,10,0.2,False,,,
B,1.5,W20,001,20.0,0.8,0.001,6,0.1,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.8,0.001,6,0.2,True,557,0.40150241828278493,0.3369881640139379
B,1.5,W20,001,20.0,0.8,0.001,8,0.1,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.8,0.001,8,0.2,True,557,0.40150241828278493,0.3369881640139379
B,1.5,W20,001,20.0,0.8,0.001,10,0.1,True,552,0.3960742334786214,0.33430698396343933
B,1.5,W20,001,20.0,0.8,0.001,10,0.2,True,557,0.40150241828278493,0.3369881640139379
B,1.5,W20,001,25.0,0.7,0.0005,6,0.1,True,502,0.339288126089071,0.29999556941421407
B,1.5,W20,001,25.0,0.7,0.0005,6,0.2,True,507,0.3544364450009246,0.3103546676667113
B,1.5,W20,001,25.0,0.7,0.0005,8,0.1,True,502,0.339288126089071,0.29999556941421407
B,1.5,W20,001,25.0,0.7,0.0005,8,0.2,True,507,0.3544364450009246,0.3103546676667113
B,1.5,W20,001,25.0,0.7,0.0005,10,0.1,True,502,0.339288126089071,0.29999556941421407
B,1.5,W20,001,25.0,0.7,0.0005,10,0.2,True,507,0.3544364450009246,0.3103546676667113
B,1.5,W20,001,25.0,0.7,0.001,6,0.1,True,596,0.45682471520022344,0.35657741129398346
B,1.5,W20,001,25.0,0.7,0.001,6,0.2,False,,,
B,1.5,W20,001,25.0,0.7,0.001,8,0.1,False,,,
B,1.5,W20,001,25.0,0.7,0.001,8,0.2,False,,,
B,1.5,W20,001,25.0,0.7,0.001,10,0.1,False,,,
B,1.5,W20,001,25.0,0.7,0.001,10,0.2,False,,,
B,1.5,W20,001,25.0,0.75,0.0005,6,0.1,False,,,
B,1.5,W20,001,25.0,0.75,0.0005,6,0.2,False,,,
B,1.5,W20,001,25.0,0.75,0.0005,8,0.1,False,,,
B,1.5,W20,001,25.0,0.75,0.0005,8,0.2,False,,,
B,1.5,W20,001,25.0,0.75,0.0005,10,0.1,False,,,
B,1.5,W20,001,25.0,0.75,0.0005,10,0.2,False,,,
B,1.5,W20,001,25.0,0.75,0.001,6,0.1,True,537,0.3811578852565665,0.3264480029281817
B,1.5,W20,001,25.0,0.75,0.001,6,0.2,True,547,0.39091117327150543,0.3316967020693578
B,1.5,W20,001,25.0,0.75,0.001,8,0.1,True,537,0.3811578852565665,0.3264480029281817
B,1.5,W20,001,25.0,0.75,0.001,8,0.2,False,,,
B,1.5,W20,001,25.0,0.75,0.001,10,0.1,False,,,
B,1.5,W20,001,25.0,0.75,0.001,10,0.2,False,,,
B,1.5,W20,001,25.0,0.8,0.0005,6,0.1,True,507,0.3544364450009246,0.3103546676667113
B,1.5,W20,001,25.0,0.8,0.0005,6,0.2,True,593,0.4510381758997315,0.3552464336941117
B,1.5,W20,001,25.0,0.8,0.0005,8,0.1,True,507,0.3544364450009246,0.3103546676667113
B,1.5,W20,001,25.0,0.8,0.0005,8,0.2,False,,,
B,1.5,W20,001,25.0,0.8,0.0005,10,0.1,False,,,
B,1.5,W20,001,25.0,0.8,0.0005,10,0.2,False,,,
B,1.5,W20,001,25.0,0.8,0.001,6,0.1,True,577,0.42584865814761114,0.34744645263019364
B,1.5,W20,001,25.0,0.8,0.001,6,0.2,True,585,0.4375129557753864,0.3514087949144213
B,1.5,W20,001,25.0,0.8,0.001,8,0.1,True,577,0.42584865814761114,0.34744645263019364
B,1.5,W20,001,25.0,0.8,0.001,8,0.2,True,585,0.4375129557753864,0.3514087949144213
B,1.5,W20,001,25.0,0.8,0.001,10,0.1,True,577,0.42584865814761114,0.34744645263019364
B,1.5,W20,001,25.0,0.8,0.001,10,0.2,True,585,0.4375129557753864,0.3514087949144213
B,1.5,W20,002,15.0,0.7,0.0005,6,0.1,True,515,0.2606305919195476,0.25288906222895574
B,1.5,W20,002,15.0,0.7,0.0005,6,0.2,True,545,0.2769352409400438,0.2673743720117368
B,1.5,W20,002,15.0,0.7,0.0005,8,0.1,True,515,0.2606305919195476,0.25288906222895574
B,1.5,W20,002,15.0,0.7,0.0005,8,0.2,True,545,0.2769352409400438,0.2673743720117368
B,1.5,W20,002,15.0,0.7,0.0005,10,0.1,True,515,0.2606305919195476,0.25288906222895574
B,1.5,W20,002,15.0,0.7,0.0005,10,0.2,True,545,0.2769352409400438,0.2673743720117368
B,1.5,W20,002,15.0,0.7,0.001,6,0.1,True,455,0.22462166669337372,0.21944478879633703
B,1.5,W20,002,15.0,0.7,0.001,6,0.2,True,455,0.22462166669337372,0.21944478879633703
B,1.5,W20,002,15.0,0.7,0.001,8,0.1,True,725,0.4312109366843575,0.36634899597418935
B,1.5,W20,002,15.0,0.7,0.001,8,0.2,False,,,
B,1.5,W20,002,15.0,0.7,0.001,10,0.1,True,725,0.4312109366843575,0.36634899597418935
B,1.5,W20,002,15.0,0.7,0.001,10,0.2,False,,,
B,1.5,W20,002,15.0,0.75,0.0005,6,0.1,True,555,0.28272349622688797,0.2724282565085511
B,1.5,W20,002,15.0,0.75,0.0005,6,0.2,True,575,0.2947333145298456,0.28264927511152466
B,1.5,W20,002,15.0,0.75,0.0005,8,0.1,True,555,0.28272349622688797,0.2724282565085511
B,1.5,W20,002,15.0,0.75,0.0005,8,0.2,True,575,0.2947333145298456,0.28264927511152466
B,1.5,W20,002,15.0,0.75,0.0005,10,0.1,True,555,0.28272349622688797,0.2724282565085511
B,1.5,W20,002,15.0,0.75,0.0005,10,0.2,True,575,0.2947333145298456,0.28264927511152466
B,1.5,W20,002,15.0,0.75,0.001,6,0.1,True,500,0.2529400340036342,0.24587754297413325
B,1.5,W20,002,15.0,0.75,0.001,6,0.2,True,505,0.2554524184057587,0.24817539908384023
B,1.5,W20,002,15.0,0.75,0.001,8,0.1,True,500,0.2529400340036342,0.24587754297413325
B,1.5,W20,002,15.0,0.75,0.001,8,0.2,False,,,
B,1.5,W20,002,15.0,0.75,0.001,10,0.1,False,,,
B,1.5,W20,002,15.0,0.75,0.001,10,0.2,False,,,
B,1.5,W20,002,15.0,0.8,0.0005,6,0.1,True,595,0.3075515251410635,0.29324164672901754
B,1.5,W20,002,15.0,0.8,0.0005,6,0.2,True,630,0.3323323024730933,0.3123369377694632
B,1.5,W20,002,15.0,0.8,0.0005,8,0.1,True,595,0.3075515251410635,0.29324164672901754
B,1.5,W20,002,15.0,0.8,0.0005,8,0.2,True,630,0.3323323024730933,0.3123369377694632
B,1.5,W20,002,15.0,0.8,0.0005,10,0.1,True,595,0.3075515251410635,0.29324164672901754
B,1.5,W20,002,15.0,0.8,0.0005,10,0.2,True,630,0.3323323024730933,0.3123369377694632
B,1.5,W20,002,15.0,0.8,0.001,6,0.1,True,550,0.27985708886071253,0.2698626000630228
B,1.5,W20,002,15.0,0.8,0.001,6,0.2,True,560,0.2856304433784987,0.27492325713759974
B,1.5,W20,002,15.0,0.8,0.001,8,0.1,True,550,0.27985708886071253,0.2698626000630228
B,1.5,W20,002,15.0,0.8,0.001,8,0.2,False,,,
B,1.5,W20,002,15.0,0.8,0.001,10,0.1,False,,,
B,1.5,W20,002,15.0,0.8,0.001,10,0.2,False,,,
B,1.5,W20,002,20.0,0.7,0.0005,6,0.1,True,460,0.2336352912611083,0.22798839583992958
B,1.5,W20,002,20.0,0.7,0.0005,6,0.2,True,500,0.2529400340036342,0.24587754297413325
B,1.5,W20,002,20.0,0.7,0.0005,8,0.1,True,460,0.2336352912611083,0.22798839583992958
B,1.5,W20,002,20.0,0.7,0.0005,8,0.2,True,500,0.2529400340036342,0.24587754297413325
B,1.5,W20,002,20.0,0.7,0.0005,10,0.1,True,460,0.2336352912611083,0.22798839583992958
B,1.5,W20,002,20.0,0.7,0.0005,10,0.2,True,500,0.2529400340036342,0.24587754297413325
B,1.5,W20,002,20.0,0.7,0.001,6,0.1,True,660,0.35686834470221873,0.32937066335427134
B,1.5,W20,002,20.0,0.7,0.001,6,0.2,True,690,0.3857078693414989,0.3466327002173976
B,1.5,W20,002,20.0,0.7,0.001,8,0.1,True,660,0.35686834470221873,0.32937066335427134
B,1.5,W20,002,20.0,0.7,0.001,8,0.2,True,690,0.3857078693414989,0.3466327002173976
B,1.5,W20,002,20.0,0.7,0.001,10,0.1,True,660,0.35686834470221873,0.32937066335427134
B,1.5,W20,002,20.0,0.7,0.001,10,0.2,True,690,0.3857078693414989,0.3466327002173976
B,1.5,W20,002,20.0,0.75,0.0005,6,0.1,True,500,0.2529400340036342,0.24587754297413325
B,1.5,W20,002,20.0,0.75,0.0005,6,0.2,True,520,0.26325028703400966,0.25528828289948013
B,1.5,W20,002,20.0,0.75,0.0005,8,0.1,True,500,0.2529400340036342,0.24587754297413325
B,1.5,W20,002,20.0,0.75,0.0005,8,0.2,True,520,0.26325028703400966,0.25528828289948013
B,1.5,W20,002,20.0,0.75,0.0005,10,0.1,True,500,0.2529400340036342,0.24587754297413325
B,1.5,W20,002,20.0,0.75,0.0005,10,0.2,True,520,0.26325028703400966,0.25528828289948013
B,1.5,W20,002,20.0,0.75,0.001,6,0.1,True,660,0.35686834470221873,0.32937066335427134
B,1.5,W20,002,20.0,0.75,0.001,6,0.2,True,690,0.3857078693414989,0.3466327002173976
B,1.5,W20,002,20.0,0.75,0.001,8,0.1,True,660,0.35686834470221873,0.32937066335427134
B,1.5,W20,002,20.0,0.75,0.001,8,0.2,False,,,
B,1.5,W20,002,20.0,0.75,0.001,10,0.1,True,660,0.35686834470221873,0.32937066335427134
B,1.5,W20,002,20.0,0.75,0.001,10,0.2,False,,,
B,1.5,W20,002,20.0,0.8,0.0005,6,0.1,True,595,0.3075515251410635,0.29324164672901754
B,1.5,W20,002,20.0,0.8,0.0005,6,0.2,True,615,0.32137085928728704,0.3040663666631046
B,1.5,W20,002,20.0,0.8,0.0005,8,0.1,True,595,0.3075515251410635,0.29324164672901754
B,1.5,W20,002,20.0,0.8,0.0005,8,0.2,True,615,0.32137085928728704,0.3040663666631046
B,1.5,W20,002,20.0,0.8,0.0005,10,0.1,True,595,0.3075515251410635,0.29324164672901754
B,1.5,W20,002,20.0,0.8,0.0005,10,0.2,True,615,0.32137085928728704,0.3040663666631046
B,1.5,W20,002,20.0,0.8,0.001,6,0.1,True,565,0.2886416284661544,0.277529576891347
B,1.5,W20,002,20.0,0.8,0.001,6,0.2,False,,,
B,1.5,W20,002,20.0,0.8,0.001,8,0.1,True,695,0.3911904571087737,0.3494716784671733
B,1.5,W20,002,20.0,0.8,0.001,8,0.2,False,,,
B,1.5,W20,002,20.0,0.8,0.001,10,0.1,True,695,0.3911904571087737,0.3494716784671733
B,1.5,W20,002,20.0,0.8,0.001,10,0.2,False,,,
B,1.5,W20,002,25.0,0.7,0.0005,6,0.1,True,540,0.2740518497793298,0.2649248587457757
B,1.5,W20,002,25.0,0.7,0.0005,6,0.2,True,555,0.28272349622688797,0.2724282565085511
B,1.5,W20,002,25.0,0.7,0.0005,8,0.1,True,540,0.2740518497793298,0.2649248587457757
B,1.5,W20,002,25.0,0.7,0.0005,8,0.2,True,555,0.28272349622688797,0.2724282565085511
B,1.5,W20,002,25.0,0.7,0.0005,10,0.1,True,540,0.2740518497793298,0.2649248587457757
B,1.5,W20,002,25.0,0.7,0.0005,10,0.2,True,555,0.28272349622688797,0.2724282565085511
B,1.5,W20,002,25.0,0.7,0.001,6,0.1,True,465,0.23593802338368014,0.23014992455902852
B,1.5,W20,002,25.0,0.7,0.001,6,0.2,True,670,0.3658562204555461,0.335148187452241
B,1.5,W20,002,25.0,0.7,0.001,8,0.1,True,645,0.3442404176059522,0.3208112614719491
B,1.5,W20,002,25.0,0.7,0.001,8,0.2,True,670,0.3658562204555461,0.335148187452241
B,1.5,W20,002,25.0,0.7,0.001,10,0.1,True,645,0.3442404176059522,0.3208112614719491
B,1.5,W20,002,25.0,0.7,0.001,10,0.2,True,670,0.3658562204555461,0.335148187452241
B,1.5,W20,002,25.0,0.75,0.0005,6,0.1,True,505,0.2554524184057587,0.24817539908384023
B,1.5,W20,002,25.0,0.75,0.0005,6,0.2,True,525,0.2658990594117265,0.25764668262318563
B,1.5,W20,002,25.0,0.75,0.0005,8,0.1,True,505,0.2554524184057587,0.24817539908384023
B,1.5,W20,002,25.0,0.75,0.0005,8,0.2,True,525,0.2658990594117265,0.25764668262318563
B,1.5,W20,002,25.0,0.75,0.0005,10,0.1,True,505,0.2554524184057587,0.24817539908384023
B,1.5,W20,002,25.0,0.75,0.0005,10,0.2,True,525,0.2658990594117265,0.25764668262318563
B,1.5,W20,002,25.0,0.75,0.001,6,0.1,True,520,0.26325028703400966,0.25528828289948013
B,1.5,W20,002,25.0,0.75,0.001,6,0.2,True,525,0.2658990594117265,0.25764668262318563
B,1.5,W20,002,25.0,0.75,0.001,8,0.1,True,685,0.3804899418824597,0.3437715725679147
B,1.5,W20,002,25.0,0.75,0.001,8,0.2,False,,,
B,1.5,W20,002,25.0,0.75,0.001,10,0.1,True,685,0.3804899418824597,0.3437715725679147
B,1.5,W20,002,25.0,0.75,0.001,10,0.2,False,,,
B,1.5,W20,002,25.0,0.8,0.0005,6,0.1,True,570,0.29167117766643824,0.280074076040795
B,1.5,W20,002,25.0,0.8,0.0005,6,0.2,True,585,0.3010378472114864,0.2878836134546681
B,1.5,W20,002,25.0,0.8,0.0005,8,0.1,True,570,0.29167117766643824,0.280074076040795
B,1.5,W20,002,25.0,0.8,0.0005,8,0.2,True,585,0.3010378472114864,0.2878836134546681
B,1.5,W20,002,25.0,0.8,0.0005,10,0.1,True,570,0.29167117766643824,0.280074076040795
B,1.5,W20,002,25.0,0.8,0.0005,10,0.2,True,585,0.3010378472114864,0.2878836134546681
B,1.5,W20,002,25.0,0.8,0.001,6,0.1,True,570,0.29167117766643824,0.280074076040795
B,1.5,W20,002,25.0,0.8,0.001,6,0.2,True,575,0.2947333145298456,0.28264927511152466
B,1.5,W20,002,25.0,0.8,0.001,8,0.1,False,,,
B,1.5,W20,002,25.0,0.8,0.001,8,0.2,False,,,
B,1.5,W20,002,25.0,0.8,0.001,10,0.1,False,,,
B,1.5,W20,002,25.0,0.8,0.001,10,0.2,False,,,
C,2.0,W02,001,15.0,0.7,0.0005,6,0.1,True,406,0.3521107086934239,-0.09779054105999958
C,2.0,W02,001,15.0,0.7,0.0005,6,0.2,True,407,0.3566821669957724,-0.0989836888859071
C,2.0,W02,001,15.0,0.7,0.0005,8,0.1,True,406,0.3521107086934239,-0.09779054105999958
C,2.0,W02,001,15.0,0.7,0.0005,8,0.2,True,407,0.3566821669957724,-0.0989836888859071
C,2.0,W02,001,15.0,0.7,0.0005,10,0.1,True,406,0.3521107086934239,-0.09779054105999958
C,2.0,W02,001,15.0,0.7,0.0005,10,0.2,True,407,0.3566821669957724,-0.0989836888859071
C,2.0,W02,001,15.0,0.7,0.001,6,0.1,True,393,0.30643798931535465,-0.08470059940254832
C,2.0,W02,001,15.0,0.7,0.001,6,0.2,True,394,0.3097427095993456,-0.08587911231331079
C,2.0,W02,001,15.0,0.7,0.001,8,0.1,True,393,0.30643798931535465,-0.08470059940254832
C,2.0,W02,001,15.0,0.7,0.001,8,0.2,True,394,0.3097427095993456,-0.08587911231331079
C,2.0,W02,001,15.0,0.7,0.001,10,0.1,True,393,0.30643798931535465,-0.08470059940254832
C,2.0,W02,001,15.0,0.7,0.001,10,0.2,True,394,0.3097427095993456,-0.08587911231331079
C,2.0,W02,001,15.0,0.75,0.0005,6,0.1,True,345,0.21733329561819514,-0.053871243384229134
C,2.0,W02,001,15.0,0.75,0.0005,6,0.2,True,380,0.2679135504975376,-0.07185006294264851
C,2.0,W02,001,15.0,0.75,0.0005,8,0.1,True,380,0.2679135504975376,-0.07185006294264851
C,2.0,W02,001,15.0,0.75,0.0005,8,0.2,True,380,0.2679135504975376,-0.07185006294264851
C,2.0,W02,001,15.0,0.75,0.0005,10,0.1,True,380,0.2679135504975376,-0.07185006294264851
C,2.0,W02,001,15.0,0.75,0.0005,10,0.2,True,380,0.2679135504975376,-0.07185006294264851
C,2.0,W02,001,15.0,0.75,0.001,6,0.1,True,345,0.21733329561819514,-0.053871243384229134
C,2.0,W02,001,15.0,0.75,0.001,6,0.2,True,390,0.2966028936656125,-0.08143664932394602
C,2.0,W02,001,15.0,0.75,0.001,8,0.1,True,390,0.2966028936656125,-0.08143664932394602
C,2.0,W02,001,15.0,0.75,0.001,8,0.2,True,390,0.2966028936656125,-0.08143664932394602
C,2.0,W02,001,15.0,0.75,0.001,10,0.1,True,390,0.2966028936656125,-0.08143664932394602
C,2.0,W02,001,15.0,0.75,0.001,10,0.2,True,390,0.2966028936656125,-0.08143664932394602
